Name,Glasses
26245.png,0
26246.png,1
26247.png,0
26248.png,0
26249.png,0
26250.png,1
26251.png,0
26252.png,0
26253.png,0
26254.png,0
26255.png,0
26256.png,0
26257.png,0
26258.png,0
26259.png,0
26260.png,0
26261.png,0
26262.png,0
26263.png,1
26264.png,0
26265.png,0
26266.png,0
26267.png,1
26268.png,0
26269.png,1
26270.png,1
26271.png,0
26272.png,1
26273.png,1
26274.png,0
26275.png,0
26276.png,1
26277.png,0
26278.png,0
26279.png,1
26280.png,0
26281.png,0
26282.png,0
26283.png,0
26284.png,0
26285.png,0
26286.png,0
26287.png,0
26288.png,0
26289.png,0
26290.png,1
26291.png,0
26292.png,0
26293.png,1
26294.png,0
26295.png,0
26296.png,0
26297.png,0
26298.png,1
26299.png,0
26300.png,0
26301.png,0
26302.png,0
26303.png,0
26304.png,1
26305.png,1
26306.png,0
26307.png,1
26308.png,0
26309.png,0
26310.png,0
26311.png,0
26312.png,0
26313.png,0
26314.png,0
26315.png,0
26316.png,0
26317.png,0
26318.png,1
26319.png,0
26320.png,0
26321.png,0
26322.png,0
26323.png,0
26324.png,1
26325.png,0
26326.png,0
26327.png,0
26328.png,1
26329.png,0
26330.png,0
26331.png,0
26332.png,1
26333.png,0
26334.png,0
26335.png,1
26336.png,1
26337.png,1
26338.png,1
26339.png,1
26340.png,0
26341.png,1
26342.png,0
26343.png,1
26344.png,1
26345.png,0
26346.png,0
26347.png,1
26348.png,1
26349.png,0
26350.png,0
26351.png,1
26352.png,0
26353.png,0
26354.png,0
26355.png,0
26356.png,0
26357.png,1
26358.png,1
26359.png,0
26360.png,1
26361.png,0
26362.png,1
26363.png,1
26364.png,0
26365.png,1
26366.png,1
26367.png,1
26368.png,0
26369.png,1
26370.png,0
26371.png,0
26372.png,0
26373.png,1
26374.png,0
26375.png,1
26376.png,0
26377.png,0
26378.png,0
26379.png,0
26380.png,0
26381.png,1
26382.png,0
26383.png,0
26384.png,0
26385.png,0
26386.png,0
26387.png,0
26388.png,0
26389.png,1
26390.png,1
26391.png,1
26392.png,0
26393.png,1
26394.png,1
26395.png,0
26396.png,0
26397.png,0
26398.png,1
26399.png,0
26400.png,1
26401.png,1
26402.png,0
26403.png,0
26404.png,0
26405.png,1
26406.png,0
26407.png,0
26408.png,0
26409.png,1
26410.png,0
26411.png,0
26412.png,1
26413.png,1
26414.png,1
26415.png,0
26416.png,0
26417.png,0
26418.png,0
26419.png,0
26420.png,1
26421.png,0
26422.png,1
26423.png,0
26424.png,0
26425.png,0
26426.png,0
26427.png,0
26428.png,0
26429.png,0
26430.png,0
26431.png,0
26432.png,1
26433.png,0
26434.png,1
26435.png,0
26436.png,0
26437.png,0
26438.png,0
26439.png,1
26440.png,0
26441.png,0
26442.png,0
26443.png,0
26444.png,1
26445.png,1
26446.png,0
26447.png,0
26448.png,0
26449.png,0
26450.png,1
26451.png,1
26452.png,0
26453.png,1
26454.png,0
26455.png,0
26456.png,0
26457.png,0
26458.png,1
26459.png,0
26460.png,0
26461.png,0
26462.png,0
26463.png,0
26464.png,0
26465.png,1
26466.png,0
26467.png,0
26468.png,0
26469.png,0
26470.png,0
26471.png,0
26472.png,1
26473.png,0
26474.png,0
26475.png,1
26476.png,0
26477.png,0
26478.png,0
26479.png,1
26480.png,0
26481.png,1
26482.png,0
26483.png,1
26484.png,0
26485.png,1
26486.png,0
26487.png,0
26488.png,0
26489.png,0
26490.png,0
26491.png,0
26492.png,0
26493.png,1
26494.png,0
26495.png,1
26496.png,0
26497.png,0
26498.png,0
26499.png,1
26500.png,0
26501.png,0
26502.png,0
26503.png,1
26504.png,0
26505.png,1
26506.png,1
26507.png,0
26508.png,0
26509.png,1
26510.png,0
26511.png,0
26512.png,0
26513.png,1
26514.png,0
26515.png,0
26516.png,0
26517.png,0
26518.png,0
26519.png,1
26520.png,0
26521.png,0
26522.png,0
26523.png,0
26524.png,1
26525.png,0
26526.png,0
26527.png,0
26528.png,0
26529.png,0
26530.png,0
26531.png,1
26532.png,0
26533.png,0
26534.png,0
26535.png,0
26536.png,0
26537.png,0
26538.png,0
26539.png,0
26540.png,0
26541.png,0
26542.png,0
26543.png,0
26544.png,0
26545.png,0
26546.png,0
26547.png,0
26548.png,1
26549.png,0
26550.png,0
26551.png,0
26552.png,0
26553.png,1
26554.png,0
26555.png,1
26556.png,0
26557.png,0
26558.png,1
26559.png,1
26560.png,0
26561.png,1
26562.png,0
26563.png,0
26564.png,0
26565.png,0
26566.png,0
26567.png,1
26568.png,1
26569.png,0
26570.png,1
26571.png,0
26572.png,0
26573.png,1
26574.png,1
26575.png,0
26576.png,1
26577.png,0
26578.png,1
26579.png,0
26580.png,1
26581.png,0
26582.png,1
26583.png,0
26584.png,0
26585.png,1
26586.png,0
26587.png,0
26588.png,1
26589.png,0
26590.png,0
26591.png,0
26592.png,1
26593.png,0
26594.png,0
26595.png,0
26596.png,0
26597.png,0
26598.png,0
26599.png,1
26600.png,1
26601.png,1
26602.png,0
26603.png,0
26604.png,0
26605.png,0
26606.png,0
26607.png,1
26608.png,1
26609.png,0
26610.png,1
26611.png,0
26612.png,1
26613.png,0
26614.png,0
26615.png,1
26616.png,1
26617.png,1
26618.png,1
26619.png,0
26620.png,0
26621.png,0
26622.png,0
26623.png,1
26624.png,0
26625.png,1
26626.png,0
26627.png,0
26628.png,1
26629.png,0
26630.png,0
26631.png,0
26632.png,0
26633.png,0
26634.png,0
26635.png,0
26636.png,0
26637.png,0
26638.png,0
26639.png,0
26640.png,1
26641.png,0
26642.png,0
26643.png,0
26644.png,0
26645.png,0
26646.png,0
26647.png,0
26648.png,1
26649.png,1
26650.png,0
26651.png,0
26652.png,1
26653.png,0
26654.png,1
26655.png,0
26656.png,0
26657.png,0
26658.png,1
26659.png,0
26660.png,1
26661.png,0
26662.png,1
26663.png,0
26664.png,0
26665.png,0
26666.png,0
26667.png,0
26668.png,0
26669.png,0
26670.png,0
26671.png,1
26672.png,0
26673.png,0
26674.png,0
26675.png,0
26676.png,0
26677.png,0
26678.png,1
26679.png,1
26680.png,0
26681.png,0
26682.png,0
26683.png,0
26684.png,0
26685.png,0
26686.png,0
26687.png,0
26688.png,0
26689.png,0
26690.png,1
26691.png,1
26692.png,0
26693.png,0
26694.png,0
26695.png,0
26696.png,0
26697.png,1
26698.png,0
26699.png,0
26700.png,1
26701.png,1
26702.png,0
26703.png,1
26704.png,1
26705.png,0
26706.png,1
26707.png,0
26708.png,0
26709.png,0
26710.png,0
26711.png,0
26712.png,1
26713.png,0
26714.png,0
26715.png,0
26716.png,0
26717.png,1
26718.png,0
26719.png,0
26720.png,1
26721.png,0
26722.png,1
26723.png,1
26724.png,1
26725.png,0
26726.png,0
26727.png,0
26728.png,0
26729.png,0
26730.png,1
26731.png,1
26732.png,1
26733.png,0
26734.png,1
26735.png,1
26736.png,1
26737.png,0
26738.png,0
26739.png,1
26740.png,0
26741.png,0
26742.png,0
26743.png,1
26744.png,1
26745.png,0
26746.png,0
26747.png,0
26748.png,0
26749.png,1
26750.png,0
26751.png,0
26752.png,0
26753.png,0
26754.png,0
26755.png,1
26756.png,1
26757.png,0
26758.png,1
26759.png,0
26760.png,0
26761.png,0
26762.png,1
26763.png,0
26764.png,0
26765.png,1
26766.png,0
26767.png,0
26768.png,0
26769.png,1
26770.png,1
26771.png,0
26772.png,1
26773.png,0
26774.png,1
26775.png,0
26776.png,1
26777.png,0
26778.png,1
26779.png,1
26780.png,1
26781.png,1
26782.png,0
26783.png,0
26784.png,1
26785.png,1
26786.png,0
26787.png,0
26788.png,0
26789.png,1
26790.png,1
26791.png,0
26792.png,0
26793.png,0
26794.png,1
26795.png,0
26796.png,0
26797.png,0
26798.png,0
26799.png,0
26800.png,0
26801.png,1
26802.png,0
26803.png,0
26804.png,0
26805.png,1
26806.png,0
26807.png,1
26808.png,0
26809.png,1
26810.png,1
26811.png,0
26812.png,1
26813.png,1
26814.png,0
26815.png,0
26816.png,1
26817.png,1
26818.png,1
26819.png,1
26820.png,0
26821.png,1
26822.png,0
26823.png,0
26824.png,0
26825.png,1
26826.png,0
26827.png,0
26828.png,0
26829.png,0
26830.png,1
26831.png,0
26832.png,0
26833.png,0
26834.png,0
26835.png,0
26836.png,1
26837.png,0
26838.png,1
26839.png,1
26840.png,0
26841.png,1
26842.png,0
26843.png,0
26844.png,0
26845.png,0
26846.png,0
26847.png,0
26848.png,1
26849.png,1
26850.png,1
26851.png,0
26852.png,1
26853.png,0
26854.png,0
26855.png,1
26856.png,0
26857.png,0
26858.png,0
26859.png,1
26860.png,1
26861.png,0
26862.png,0
26863.png,1
26864.png,1
26865.png,1
26866.png,0
26867.png,1
26868.png,0
26869.png,0
26870.png,0
26871.png,0
26872.png,0
26873.png,0
26874.png,0
26875.png,0
26876.png,0
26877.png,1
26878.png,0
26879.png,1
26880.png,0
26881.png,0
26882.png,0
26883.png,0
26884.png,0
26885.png,0
26886.png,0
26887.png,1
26888.png,0
26889.png,0
26890.png,1
26891.png,1
26892.png,1
26893.png,0
26894.png,1
26895.png,0
26896.png,0
26897.png,0
26898.png,0
26899.png,1
26900.png,0
26901.png,0
26902.png,0
26903.png,0
26904.png,0
26905.png,0
26906.png,1
26907.png,1
26908.png,1
26909.png,1
26910.png,0
26911.png,0
26912.png,0
26913.png,1
26914.png,0
26915.png,1
26916.png,0
26917.png,0
26918.png,0
26919.png,0
26920.png,1
26921.png,0
26922.png,0
26923.png,0
26924.png,0
26925.png,0
26926.png,1
26927.png,0
26928.png,0
26929.png,0
26930.png,0
26931.png,0
26932.png,1
26933.png,0
26934.png,0
26935.png,1
26936.png,0
26937.png,0
26938.png,0
26939.png,1
26940.png,1
26941.png,0
26942.png,0
26943.png,0
26944.png,0
26945.png,1
26946.png,0
26947.png,0
26948.png,0
26949.png,1
26950.png,0
26951.png,0
26952.png,1
26953.png,0
26954.png,1
26955.png,1
26956.png,0
26957.png,1
26958.png,0
26959.png,0
26960.png,0
26961.png,0
26962.png,1
26963.png,1
26964.png,1
26965.png,0
26966.png,0
26967.png,0
26968.png,0
26969.png,0
26970.png,0
26971.png,1
26972.png,1
26973.png,1
26974.png,0
26975.png,0
26976.png,1
26977.png,0
26978.png,0
26979.png,1
26980.png,0
26981.png,0
26982.png,0
26983.png,1
26984.png,0
26985.png,0
26986.png,1
26987.png,0
26988.png,0
26989.png,0
26990.png,0
26991.png,1
26992.png,1
26993.png,1
26994.png,0
26995.png,0
26996.png,1
26997.png,0
26998.png,0
26999.png,0
27000.png,0
27001.png,1
27002.png,0
27003.png,1
27004.png,0
27005.png,1
27006.png,1
27007.png,1
27008.png,0
27009.png,1
27010.png,0
27011.png,0
27012.png,0
27013.png,0
27014.png,1
27015.png,1
27016.png,0
27017.png,0
27018.png,0
27019.png,0
27020.png,0
27021.png,0
27022.png,0
27023.png,0
27024.png,1
27025.png,0
27026.png,0
27027.png,1
27028.png,1
27029.png,1
27030.png,1
27031.png,0
27032.png,0
27033.png,0
27034.png,1
27035.png,1
27036.png,0
27037.png,1
27038.png,0
27039.png,0
27040.png,1
27041.png,0
27042.png,0
27043.png,1
27044.png,1
27045.png,0
27046.png,0
27047.png,0
27048.png,0
27049.png,1
27050.png,0
27051.png,0
27052.png,0
27053.png,0
27054.png,0
27055.png,0
27056.png,0
27057.png,0
27058.png,0
27059.png,0
27060.png,0
27061.png,0
27062.png,1
27063.png,1
27064.png,0
27065.png,0
27066.png,0
27067.png,1
27068.png,0
27069.png,0
27070.png,0
27071.png,1
27072.png,0
27073.png,0
27074.png,0
27075.png,1
27076.png,0
27077.png,0
27078.png,1
27079.png,0
27080.png,1
27081.png,1
27082.png,0
27083.png,0
27084.png,0
27085.png,1
27086.png,0
27087.png,0
27088.png,0
27089.png,1
27090.png,0
27091.png,0
27092.png,0
27093.png,0
27094.png,0
27095.png,1
27096.png,0
27097.png,1
27098.png,1
27099.png,0
27100.png,1
27101.png,0
27102.png,0
27103.png,0
27104.png,1
27105.png,0
27106.png,0
27107.png,0
27108.png,0
27109.png,0
27110.png,0
27111.png,0
27112.png,0
27113.png,0
27114.png,0
27115.png,0
27116.png,0
27117.png,0
27118.png,0
27119.png,0
27120.png,0
27121.png,0
27122.png,0
27123.png,1
27124.png,1
27125.png,0
27126.png,0
27127.png,0
27128.png,0
27129.png,1
27130.png,0
27131.png,0
27132.png,0
27133.png,0
27134.png,1
27135.png,1
27136.png,0
27137.png,1
27138.png,0
27139.png,1
27140.png,0
27141.png,0
27142.png,1
27143.png,1
27144.png,0
27145.png,0
27146.png,0
27147.png,0
27148.png,0
27149.png,0
27150.png,0
27151.png,0
27152.png,0
27153.png,0
27154.png,1
27155.png,0
27156.png,0
27157.png,0
27158.png,0
27159.png,1
27160.png,0
27161.png,1
27162.png,0
27163.png,0
27164.png,0
27165.png,0
27166.png,0
27167.png,0
27168.png,0
27169.png,1
27170.png,0
27171.png,0
27172.png,0
27173.png,0
27174.png,0
27175.png,1
27176.png,1
27177.png,1
27178.png,0
27179.png,0
27180.png,1
27181.png,0
27182.png,1
27183.png,0
27184.png,0
27185.png,0
27186.png,0
27187.png,0
27188.png,0
27189.png,1
27190.png,0
27191.png,0
27192.png,0
27193.png,0
27194.png,1
27195.png,1
27196.png,0
27197.png,0
27198.png,1
27199.png,1
27200.png,0
27201.png,0
27202.png,0
27203.png,0
27204.png,0
27205.png,0
27206.png,1
27207.png,0
27208.png,0
27209.png,0
27210.png,0
27211.png,0
27212.png,1
27213.png,0
27214.png,1
27215.png,0
27216.png,0
27217.png,1
27218.png,0
27219.png,0
27220.png,0
27221.png,0
27222.png,1
27223.png,0
27224.png,1
27225.png,0
27226.png,1
27227.png,0
27228.png,0
27229.png,1
27230.png,0
27231.png,0
27232.png,0
27233.png,1
27234.png,0
27235.png,1
27236.png,0
27237.png,0
27238.png,0
27239.png,1
27240.png,1
27241.png,0
27242.png,1
27243.png,1
27244.png,1
27245.png,0
27246.png,0
27247.png,0
27248.png,1
27249.png,0
27250.png,0
27251.png,1
27252.png,0
27253.png,0
27254.png,1
27255.png,0
27256.png,No face detected
27257.png,0
27258.png,0
27259.png,1
27260.png,0
27261.png,1
27262.png,0
27263.png,0
27264.png,0
27265.png,0
27266.png,1
27267.png,0
27268.png,1
27269.png,0
27270.png,0
27271.png,0
27272.png,0
27273.png,1
27274.png,1
27275.png,0
27276.png,1
27277.png,0
27278.png,0
27279.png,0
27280.png,0
27281.png,0
27282.png,0
27283.png,0
27284.png,0
27285.png,1
27286.png,0
27287.png,0
27288.png,0
27289.png,1
27290.png,1
27291.png,0
27292.png,1
27293.png,0
27294.png,0
27295.png,1
27296.png,1
27297.png,0
27298.png,0
27299.png,0
27300.png,0
27301.png,0
27302.png,0
27303.png,1
27304.png,0
27305.png,1
27306.png,0
27307.png,1
27308.png,0
27309.png,0
27310.png,0
27311.png,0
27312.png,0
27313.png,0
27314.png,1
27315.png,1
27316.png,0
27317.png,0
27318.png,1
27319.png,0
27320.png,0
27321.png,0
27322.png,1
27323.png,1
27324.png,0
27325.png,0
27326.png,0
27327.png,0
27328.png,0
27329.png,0
27330.png,1
27331.png,1
27332.png,0
27333.png,0
27334.png,0
27335.png,1
27336.png,1
27337.png,0
27338.png,0
27339.png,0
27340.png,1
27341.png,1
27342.png,1
27343.png,1
27344.png,0
27345.png,0
27346.png,0
27347.png,0
27348.png,0
27349.png,1
27350.png,0
27351.png,1
27352.png,0
27353.png,1
27354.png,0
27355.png,0
27356.png,0
27357.png,1
27358.png,0
27359.png,0
27360.png,0
27361.png,0
27362.png,0
27363.png,0
27364.png,0
27365.png,0
27366.png,0
27367.png,0
27368.png,0
27369.png,1
27370.png,0
27371.png,1
27372.png,0
27373.png,0
27374.png,0
27375.png,0
27376.png,0
27377.png,0
27378.png,0
27379.png,1
27380.png,1
27381.png,0
27382.png,1
27383.png,1
27384.png,0
27385.png,0
27386.png,1
27387.png,0
27388.png,1
27389.png,1
27390.png,0
27391.png,0
27392.png,1
27393.png,0
27394.png,0
27395.png,0
27396.png,1
27397.png,0
27398.png,1
27399.png,0
27400.png,0
27401.png,1
27402.png,0
27403.png,0
27404.png,0
27405.png,0
27406.png,0
27407.png,0
27408.png,0
27409.png,1
27410.png,0
27411.png,1
27412.png,0
27413.png,0
27414.png,0
27415.png,0
27416.png,1
27417.png,1
27418.png,0
27419.png,1
27420.png,0
27421.png,0
27422.png,0
27423.png,0
27424.png,0
27425.png,0
27426.png,0
27427.png,1
27428.png,1
27429.png,0
27430.png,0
27431.png,1
27432.png,0
27433.png,0
27434.png,1
27435.png,1
27436.png,0
27437.png,0
27438.png,1
27439.png,0
27440.png,0
27441.png,0
27442.png,0
27443.png,0
27444.png,0
27445.png,1
27446.png,0
27447.png,0
27448.png,0
27449.png,1
27450.png,0
27451.png,1
27452.png,0
27453.png,1
27454.png,0
27455.png,0
27456.png,1
27457.png,1
27458.png,0
27459.png,1
27460.png,0
27461.png,0
27462.png,0
27463.png,0
27464.png,1
27465.png,0
27466.png,0
27467.png,1
27468.png,0
27469.png,0
27470.png,1
27471.png,0
27472.png,0
27473.png,0
27474.png,0
27475.png,0
27476.png,1
27477.png,0
27478.png,0
27479.png,1
27480.png,0
27481.png,0
27482.png,0
27483.png,1
27484.png,0
27485.png,1
27486.png,0
27487.png,0
27488.png,0
27489.png,0
27490.png,0
27491.png,0
27492.png,0
27493.png,0
27494.png,0
27495.png,0
27496.png,0
27497.png,0
27498.png,1
27499.png,0
27500.png,0
27501.png,0
27502.png,0
27503.png,0
27504.png,0
27505.png,1
27506.png,0
27507.png,0
27508.png,0
27509.png,1
27510.png,1
27511.png,0
27512.png,0
27513.png,0
27514.png,0
27515.png,1
27516.png,1
27517.png,0
27518.png,0
27519.png,1
27520.png,1
27521.png,0
27522.png,0
27523.png,1
27524.png,1
27525.png,0
27526.png,0
27527.png,0
27528.png,0
27529.png,0
27530.png,0
27531.png,0
27532.png,0
27533.png,0
27534.png,0
27535.png,0
27536.png,0
27537.png,0
27538.png,0
27539.png,0
27540.png,1
27541.png,0
27542.png,0
27543.png,1
27544.png,0
27545.png,1
27546.png,0
27547.png,1
27548.png,0
27549.png,1
27550.png,0
27551.png,0
27552.png,0
27553.png,1
27554.png,1
27555.png,1
27556.png,0
27557.png,0
27558.png,1
27559.png,0
27560.png,0
27561.png,0
27562.png,0
27563.png,1
27564.png,0
27565.png,0
27566.png,0
27567.png,1
27568.png,0
27569.png,0
27570.png,0
27571.png,1
27572.png,0
27573.png,1
27574.png,0
27575.png,0
27576.png,0
27577.png,1
27578.png,0
27579.png,0
27580.png,0
27581.png,0
27582.png,1
27583.png,0
27584.png,0
27585.png,0
27586.png,1
27587.png,0
27588.png,0
27589.png,1
27590.png,0
27591.png,0
27592.png,0
27593.png,0
27594.png,1
27595.png,1
27596.png,0
27597.png,0
27598.png,1
27599.png,0
27600.png,0
27601.png,0
27602.png,0
27603.png,0
27604.png,1
27605.png,0
27606.png,1
27607.png,0
27608.png,1
27609.png,1
27610.png,0
27611.png,0
27612.png,0
27613.png,1
27614.png,0
27615.png,0
27616.png,0
27617.png,0
27618.png,0
27619.png,0
27620.png,1
27621.png,1
27622.png,0
27623.png,0
27624.png,1
27625.png,0
27626.png,0
27627.png,0
27628.png,0
27629.png,1
27630.png,0
27631.png,0
27632.png,0
27633.png,1
27634.png,0
27635.png,0
27636.png,0
27637.png,0
27638.png,0
27639.png,1
27640.png,0
27641.png,0
27642.png,0
27643.png,0
27644.png,0
27645.png,0
27646.png,0
27647.png,1
27648.png,1
27649.png,1
27650.png,0
27651.png,0
27652.png,0
27653.png,0
27654.png,1
27655.png,0
27656.png,0
27657.png,0
27658.png,0
27659.png,0
27660.png,0
27661.png,0
27662.png,1
27663.png,0
27664.png,0
27665.png,1
27666.png,0
27667.png,1
27668.png,0
27669.png,0
27670.png,0
27671.png,0
27672.png,0
27673.png,1
27674.png,1
27675.png,1
27676.png,0
27677.png,0
27678.png,0
27679.png,0
27680.png,0
27681.png,1
27682.png,0
27683.png,0
27684.png,0
27685.png,1
27686.png,0
27687.png,1
27688.png,1
27689.png,0
27690.png,0
27691.png,1
27692.png,0
27693.png,0
27694.png,0
27695.png,0
27696.png,0
27697.png,0
27698.png,0
27699.png,0
27700.png,1
27701.png,1
27702.png,0
27703.png,0
27704.png,0
27705.png,1
27706.png,0
27707.png,1
27708.png,0
27709.png,0
27710.png,1
27711.png,0
27712.png,0
27713.png,1
27714.png,0
27715.png,0
27716.png,0
27717.png,1
27718.png,0
27719.png,1
27720.png,0
27721.png,1
27722.png,0
27723.png,0
27724.png,0
27725.png,1
27726.png,1
27727.png,0
27728.png,0
27729.png,0
27730.png,0
27731.png,1
27732.png,1
27733.png,0
27734.png,0
27735.png,0
27736.png,1
27737.png,0
27738.png,1
27739.png,0
27740.png,0
27741.png,1
27742.png,1
27743.png,0
27744.png,0
27745.png,0
27746.png,0
27747.png,0
27748.png,1
27749.png,0
27750.png,0
27751.png,0
27752.png,0
27753.png,1
27754.png,0
27755.png,1
27756.png,1
27757.png,0
27758.png,1
27759.png,1
27760.png,0
27761.png,0
27762.png,1
27763.png,0
27764.png,0
27765.png,1
27766.png,0
27767.png,0
27768.png,1
27769.png,0
27770.png,1
27771.png,0
27772.png,0
27773.png,1
27774.png,1
27775.png,0
27776.png,0
27777.png,1
27778.png,1
27779.png,1
27780.png,1
27781.png,1
27782.png,0
27783.png,0
27784.png,0
27785.png,0
27786.png,0
27787.png,0
27788.png,0
27789.png,0
27790.png,0
27791.png,0
27792.png,0
27793.png,0
27794.png,1
27795.png,1
27796.png,1
27797.png,0
27798.png,0
27799.png,0
27800.png,0
27801.png,0
27802.png,0
27803.png,0
27804.png,0
27805.png,1
27806.png,1
27807.png,0
27808.png,0
27809.png,0
27810.png,1
27811.png,0
27812.png,0
27813.png,0
27814.png,0
27815.png,0
27816.png,0
27817.png,1
27818.png,0
27819.png,0
27820.png,0
27821.png,0
27822.png,1
27823.png,0
27824.png,0
27825.png,0
27826.png,0
27827.png,0
27828.png,0
27829.png,0
27830.png,0
27831.png,1
27832.png,0
27833.png,0
27834.png,0
27835.png,1
27836.png,1
27837.png,0
27838.png,1
27839.png,0
27840.png,0
27841.png,0
27842.png,0
27843.png,0
27844.png,0
27845.png,1
27846.png,1
27847.png,0
27848.png,0
27849.png,1
27850.png,0
27851.png,0
27852.png,1
27853.png,1
27854.png,0
27855.png,1
27856.png,1
27857.png,1
27858.png,1
27859.png,1
27860.png,0
27861.png,0
27862.png,0
27863.png,0
27864.png,0
27865.png,0
27866.png,1
27867.png,1
27868.png,0
27869.png,0
27870.png,1
27871.png,0
27872.png,0
27873.png,0
27874.png,0
27875.png,1
27876.png,1
27877.png,1
27878.png,0
27879.png,0
27880.png,1
27881.png,1
27882.png,1
27883.png,1
27884.png,0
27885.png,1
27886.png,0
27887.png,0
27888.png,1
27889.png,0
27890.png,0
27891.png,0
27892.png,1
27893.png,0
27894.png,0
27895.png,0
27896.png,0
27897.png,0
27898.png,1
27899.png,0
27900.png,0
27901.png,0
27902.png,1
27903.png,0
27904.png,0
27905.png,0
27906.png,0
27907.png,1
27908.png,0
27909.png,0
27910.png,0
27911.png,1
27912.png,0
27913.png,0
27914.png,1
27915.png,1
27916.png,0
27917.png,1
27918.png,0
27919.png,0
27920.png,0
27921.png,0
27922.png,0
27923.png,1
27924.png,0
27925.png,1
27926.png,0
27927.png,1
27928.png,0
27929.png,0
27930.png,1
27931.png,0
27932.png,1
27933.png,0
27934.png,0
27935.png,0
27936.png,1
27937.png,1
27938.png,1
27939.png,0
27940.png,0
27941.png,0
27942.png,0
27943.png,0
27944.png,1
27945.png,0
27946.png,1
27947.png,1
27948.png,1
27949.png,1
27950.png,1
27951.png,0
27952.png,0
27953.png,0
27954.png,0
27955.png,0
27956.png,0
27957.png,0
27958.png,0
27959.png,0
27960.png,0
27961.png,0
27962.png,1
27963.png,0
27964.png,1
27965.png,1
27966.png,1
27967.png,0
27968.png,0
27969.png,1
27970.png,0
27971.png,1
27972.png,0
27973.png,0
27974.png,1
27975.png,0
27976.png,0
27977.png,0
27978.png,0
27979.png,1
27980.png,0
27981.png,0
27982.png,0
27983.png,0
27984.png,1
27985.png,0
27986.png,1
27987.png,0
27988.png,1
27989.png,1
27990.png,0
27991.png,1
27992.png,0
27993.png,0
27994.png,1
27995.png,0
27996.png,0
27997.png,0
27998.png,0
27999.png,0
28000.png,0
28001.png,0
28002.png,0
28003.png,0
28004.png,0
28005.png,0
28006.png,0
28007.png,1
28008.png,0
28009.png,0
28010.png,1
28011.png,0
28012.png,0
28013.png,0
28014.png,1
28015.png,0
28016.png,1
28017.png,0
28018.png,0
28019.png,1
28020.png,0
28021.png,0
28022.png,0
28023.png,1
28024.png,0
28025.png,0
28026.png,0
28027.png,0
28028.png,0
28029.png,0
28030.png,1
28031.png,1
28032.png,0
28033.png,0
28034.png,1
28035.png,1
28036.png,1
28037.png,0
28038.png,0
28039.png,0
28040.png,1
28041.png,0
28042.png,1
28043.png,0
28044.png,0
28045.png,0
28046.png,1
28047.png,1
28048.png,1
28049.png,1
28050.png,0
28051.png,0
28052.png,1
28053.png,1
28054.png,0
28055.png,0
28056.png,0
28057.png,1
28058.png,1
28059.png,1
28060.png,0
28061.png,0
28062.png,0
28063.png,1
28064.png,0
28065.png,0
28066.png,0
28067.png,0
28068.png,0
28069.png,1
28070.png,1
28071.png,1
28072.png,0
28073.png,1
28074.png,1
28075.png,1
28076.png,0
28077.png,1
28078.png,1
28079.png,0
28080.png,0
28081.png,0
28082.png,0
28083.png,1
28084.png,0
28085.png,1
28086.png,1
28087.png,0
28088.png,0
28089.png,1
28090.png,0
28091.png,0
28092.png,0
28093.png,1
28094.png,0
28095.png,0
28096.png,0
28097.png,1
28098.png,0
28099.png,1
28100.png,1
28101.png,0
28102.png,1
28103.png,0
28104.png,0
28105.png,1
28106.png,0
28107.png,0
28108.png,1
28109.png,0
28110.png,0
28111.png,1
28112.png,0
28113.png,1
28114.png,1
28115.png,1
28116.png,0
28117.png,0
28118.png,0
28119.png,0
28120.png,0
28121.png,1
28122.png,1
28123.png,0
28124.png,0
28125.png,0
28126.png,1
28127.png,1
28128.png,0
28129.png,1
28130.png,0
28131.png,0
28132.png,1
28133.png,0
28134.png,0
28135.png,0
28136.png,1
28137.png,1
28138.png,1
28139.png,1
28140.png,0
28141.png,0
28142.png,0
28143.png,0
28144.png,0
28145.png,1
28146.png,0
28147.png,1
28148.png,0
28149.png,1
28150.png,1
28151.png,0
28152.png,0
28153.png,0
28154.png,0
28155.png,1
28156.png,0
28157.png,0
28158.png,0
28159.png,0
28160.png,1
28161.png,0
28162.png,0
28163.png,0
28164.png,1
28165.png,1
28166.png,1
28167.png,0
28168.png,1
28169.png,0
28170.png,1
28171.png,1
28172.png,1
28173.png,0
28174.png,1
28175.png,0
28176.png,0
28177.png,1
28178.png,1
28179.png,0
28180.png,0
28181.png,0
28182.png,1
28183.png,0
28184.png,0
28185.png,0
28186.png,0
28187.png,0
28188.png,1
28189.png,0
28190.png,0
28191.png,0
28192.png,0
28193.png,0
28194.png,1
28195.png,0
28196.png,0
28197.png,0
28198.png,0
28199.png,0
28200.png,1
28201.png,0
28202.png,0
28203.png,0
28204.png,1
28205.png,0
28206.png,0
28207.png,1
28208.png,0
28209.png,1
28210.png,1
28211.png,1
28212.png,0
28213.png,1
28214.png,0
28215.png,0
28216.png,0
28217.png,0
28218.png,0
28219.png,0
28220.png,0
28221.png,0
28222.png,1
28223.png,0
28224.png,0
28225.png,0
28226.png,0
28227.png,0
28228.png,0
28229.png,1
28230.png,1
28231.png,0
28232.png,0
28233.png,1
28234.png,1
28235.png,0
28236.png,1
28237.png,0
28238.png,0
28239.png,0
28240.png,0
28241.png,0
28242.png,0
