,Name,FacialExp,Glasses,Gender,Race
30100,35659.png,happy,0,Woman,white
30101,35660.png,neutral,0,Man,white
30102,35661.png,happy,0,Woman,white
30103,35662.png,happy,0,Man,latino hispanic
30104,35663.png,surprise,0,Woman,asian
30105,35664.png,happy,1,Man,white
30106,35665.png,happy,0,Man,white
30107,35666.png,happy,0,Man,latino hispanic
30108,35667.png,happy,0,Man,black
30109,35668.png,neutral,0,Man,white
30110,35669.png,happy,0,Man,black
30111,35670.png,happy,1,Man,white
30112,35671.png,neutral,1,Man,white
30113,35672.png,happy,0,Woman,white
30114,35673.png,happy,0,Man,white
30115,35674.png,happy,1,Man,white
30116,35675.png,sad,0,Man,latino hispanic
30117,35676.png,neutral,0,Woman,white
30118,35677.png,neutral,0,Man,white
30119,35678.png,happy,0,Man,asian
30120,35679.png,happy,1,Man,black
30121,35680.png,happy,1,Man,white
30122,35681.png,happy,0,Woman,white
30123,35682.png,happy,1,Man,asian
30124,35683.png,happy,1,Man,latino hispanic
30125,35684.png,happy,0,Man,white
30126,35685.png,happy,0,Man,white
30127,35686.png,neutral,0,Woman,white
30128,35687.png,happy,0,Man,white
30129,35688.png,happy,0,Woman,latino hispanic
30130,35689.png,happy,1,Man,black
30131,35690.png,neutral,0,Man,asian
30132,35691.png,happy,0,Woman,white
30133,35692.png,happy,0,Man,asian
30134,35693.png,happy,1,Man,white
30135,35694.png,happy,0,Woman,latino hispanic
30136,35695.png,happy,1,Man,white
30137,35696.png,happy,0,Woman,asian
30138,35697.png,happy,0,Man,white
30139,35698.png,happy,1,Man,asian
30140,35699.png,happy,0,Man,asian
30141,35700.png,happy,0,Man,latino hispanic
30142,35701.png,happy,0,Woman,white
30143,35702.png,neutral,0,Woman,white
30144,35703.png,neutral,1,Man,white
30145,35704.png,happy,0,Man,white
30146,35705.png,angry,0,Man,asian
30147,35706.png,angry,0,Woman,asian
30148,35707.png,neutral,0,Woman,white
30149,35708.png,happy,0,Man,white
30150,35709.png,happy,0,Man,white
30151,35710.png,happy,0,Woman,white
30152,35711.png,neutral,0,Man,white
30153,35712.png,happy,0,Man,asian
30154,35713.png,sad,0,Man,asian
30155,35714.png,neutral,0,Man,latino hispanic
30156,35715.png,happy,1,Man,latino hispanic
30157,35716.png,neutral,0,Woman,middle eastern
30158,35717.png,neutral,1,Woman,indian
30159,35718.png,neutral,0,Man,white
30160,35719.png,neutral,1,Woman,white
30161,35720.png,happy,0,Woman,white
30162,35721.png,neutral,0,Woman,white
30163,35722.png,happy,1,Man,latino hispanic
30164,35723.png,neutral,0,Woman,asian
30165,35724.png,neutral,0,Man,white
30166,35725.png,happy,0,Man,white
30167,35726.png,happy,1,Man,white
30168,35727.png,happy,0,Woman,asian
30169,35728.png,neutral,0,Woman,white
30170,35729.png,neutral,1,Man,white
30171,35730.png,happy,1,Woman,asian
30172,35731.png,happy,0,Man,white
30173,35732.png,angry,0,Woman,white
30174,35733.png,neutral,1,Woman,white
30175,35734.png,sad,0,Man,white
30176,35735.png,happy,1,Man,white
30177,35736.png,happy,0,Man,latino hispanic
30178,35737.png,fear,0,Man,latino hispanic
30179,35738.png,happy,1,Man,asian
30180,35739.png,neutral,0,Woman,asian
30181,35740.png,neutral,0,Woman,white
30182,35741.png,neutral,0,Man,latino hispanic
30183,35742.png,neutral,0,Man,white
30184,35743.png,happy,1,Man,asian
30185,35744.png,happy,0,Woman,asian
30186,35745.png,happy,0,Woman,white
30187,35746.png,happy,1,Man,white
30188,35747.png,happy,1,Woman,white
30189,35748.png,neutral,0,Man,asian
30190,35749.png,happy,0,Man,white
30191,35750.png,fear,1,Man,asian
30192,35751.png,happy,0,Man,white
30193,35752.png,happy,1,Man,white
30194,35753.png,neutral,1,Woman,asian
30195,35754.png,happy,1,Woman,asian
30196,35755.png,neutral,0,Man,white
30197,35756.png,happy,1,Man,white
30198,35757.png,happy,0,Woman,latino hispanic
30199,35758.png,happy,1,Woman,white
30200,35759.png,happy,0,Man,asian
30201,35760.png,happy,0,Man,white
30202,35761.png,happy,0,Woman,asian
30203,35762.png,surprise,0,Man,middle eastern
30204,35763.png,neutral,0,Woman,middle eastern
30205,35764.png,angry,0,Man,white
30206,35765.png,neutral,1,Man,white
30207,35766.png,happy,0,Woman,asian
30208,35767.png,happy,0,Man,latino hispanic
30209,35768.png,happy,1,Man,middle eastern
30210,35769.png,neutral,0,Woman,asian
30211,35770.png,happy,0,Woman,white
30212,35771.png,surprise,1,Woman,asian
30213,35772.png,happy,0,Man,white
30214,35773.png,angry,0,Man,latino hispanic
30215,35774.png,neutral,0,Man,asian
30216,35775.png,neutral,0,Man,asian
30217,35776.png,happy,0,Man,white
30218,35777.png,neutral,0,Woman,white
30219,35778.png,neutral,0,Woman,asian
30220,35779.png,neutral,0,Woman,white
30221,35780.png,happy,0,Woman,latino hispanic
30222,35781.png,neutral,0,Man,white
30223,35782.png,neutral,1,Man,asian
30224,35783.png,neutral,0,Man,asian
30225,35784.png,neutral,0,Man,white
30226,35785.png,neutral,0,Man,middle eastern
30227,35786.png,happy,1,Man,asian
30228,35787.png,happy,0,Woman,black
30229,35788.png,sad,0,Man,white
30230,35789.png,happy,1,Woman,asian
30231,35790.png,happy,1,Woman,white
30232,35791.png,happy,1,Woman,white
30233,35792.png,happy,1,Man,white
30234,35793.png,neutral,0,Woman,white
30235,35794.png,neutral,1,Man,white
30236,35795.png,happy,1,Woman,white
30237,35796.png,happy,0,Woman,white
30238,35797.png,happy,1,Man,latino hispanic
30239,35798.png,neutral,0,Woman,white
30240,35799.png,neutral,0,Woman,white
30241,35800.png,happy,0,Man,asian
30242,35801.png,happy,0,Woman,asian
30243,35802.png,happy,1,Woman,white
30244,35803.png,happy,0,Woman,white
30245,35804.png,happy,0,Woman,white
30246,35805.png,neutral,0,Woman,white
30247,35806.png,happy,1,Man,white
30248,35807.png,happy,0,Woman,asian
30249,35808.png,happy,1,Man,white
30250,35809.png,happy,1,Woman,white
30251,35810.png,angry,0,Woman,white
30252,35811.png,neutral,0,Woman,white
30253,35812.png,happy,0,Man,white
30254,35813.png,happy,0,Woman,white
30255,35814.png,happy,1,Woman,white
30256,35815.png,surprise,0,Man,white
30257,35816.png,surprise,0,Man,middle eastern
30258,35817.png,happy,0,Woman,white
30259,35818.png,neutral,0,Woman,white
30260,35819.png,happy,1,Man,asian
30261,35820.png,happy,0,Woman,white
30262,35821.png,happy,1,Woman,white
30263,35822.png,happy,0,Woman,white
30264,35823.png,happy,0,Man,white
30265,35824.png,happy,0,Woman,asian
30266,35825.png,happy,1,Man,asian
30267,35826.png,happy,0,Woman,white
30268,35827.png,happy,0,Man,white
30269,35828.png,happy,1,Man,latino hispanic
30270,35829.png,neutral,0,Man,asian
30271,35830.png,happy,0,Man,asian
30272,35831.png,happy,0,Man,white
30273,35832.png,angry,0,Man,white
30274,35833.png,happy,0,Woman,white
30275,35834.png,neutral,1,Woman,white
30276,35835.png,happy,0,Woman,white
30277,35836.png,angry,1,Man,asian
30278,35837.png,sad,0,Man,asian
30279,35838.png,happy,1,Woman,asian
30280,35839.png,happy,1,Man,asian
30281,35840.png,angry,0,Man,white
30282,35841.png,happy,0,Woman,black
30283,35842.png,happy,0,Man,asian
30284,35843.png,happy,0,Woman,asian
30285,35844.png,happy,0,Woman,indian
30286,35845.png,sad,0,Woman,latino hispanic
30287,35846.png,neutral,0,Woman,white
30288,35847.png,neutral,0,Woman,white
30289,35848.png,happy,0,Woman,white
30290,35849.png,happy,1,Man,white
30291,35850.png,happy,1,Man,latino hispanic
30292,35851.png,happy,0,Man,latino hispanic
30293,35852.png,happy,0,Man,middle eastern
30294,35853.png,happy,0,Woman,latino hispanic
30295,35854.png,neutral,0,Man,white
30296,35855.png,neutral,1,Woman,white
30297,35856.png,happy,0,Woman,asian
30298,35857.png,neutral,0,Woman,white
30299,35858.png,angry,1,Man,asian
30300,35859.png,sad,1,Woman,white
30301,35860.png,happy,0,Man,latino hispanic
30302,35861.png,neutral,1,Man,white
30303,35862.png,happy,0,Man,white
30304,35863.png,happy,0,Man,white
30305,35864.png,happy,0,Man,asian
30306,35865.png,neutral,1,Woman,white
30307,35866.png,happy,0,Woman,white
30308,35867.png,happy,1,Man,white
30309,35868.png,neutral,0,Man,latino hispanic
30310,35869.png,happy,0,Man,latino hispanic
30311,35870.png,happy,0,Man,asian
30312,35871.png,angry,0,Man,white
30313,35872.png,happy,0,Woman,white
30314,35873.png,neutral,0,Man,black
30315,35874.png,happy,0,Man,latino hispanic
30316,35875.png,happy,0,Man,asian
30317,35876.png,happy,0,Man,white
30318,35877.png,happy,0,Man,white
30319,35878.png,happy,0,Man,white
30320,35879.png,happy,1,Man,white
30321,35880.png,neutral,0,Man,white
30322,35881.png,happy,0,Man,white
30323,35882.png,happy,0,Man,asian
30324,35883.png,happy,1,Man,asian
30325,35884.png,neutral,1,Man,indian
30326,35885.png,happy,0,Man,asian
30327,35886.png,neutral,0,Man,white
30328,35887.png,neutral,0,Man,white
30329,35888.png,happy,0,Man,white
30330,35889.png,happy,0,Man,black
30331,35890.png,happy,0,Man,latino hispanic
30332,35891.png,happy,0,Woman,white
30333,35892.png,neutral,1,Woman,asian
30334,35893.png,happy,1,Man,black
30335,35894.png,happy,0,Man,white
30336,35895.png,neutral,0,Woman,white
30337,35896.png,surprise,1,Man,white
30338,35897.png,neutral,1,Woman,white
30339,35898.png,happy,1,Man,middle eastern
30340,35899.png,angry,0,Woman,white
30341,35900.png,neutral,0,Man,white
30342,35901.png,fear,0,Woman,white
30343,35902.png,neutral,0,Woman,white
30344,35903.png,neutral,0,Man,asian
30345,35904.png,happy,0,Woman,white
30346,35905.png,happy,1,Man,indian
30347,35906.png,happy,0,Man,asian
30348,35907.png,neutral,0,Woman,white
30349,35908.png,neutral,1,Man,black
30350,35909.png,neutral,0,Woman,white
30351,35910.png,happy,1,Man,middle eastern
30352,35911.png,happy,0,Woman,white
30353,35912.png,happy,1,Man,white
30354,35913.png,happy,0,Man,white
30355,35914.png,happy,0,Man,latino hispanic
30356,35915.png,happy,1,Woman,asian
30357,35916.png,neutral,0,Woman,white
30358,35917.png,happy,0,Woman,asian
30359,35918.png,neutral,0,Man,asian
30360,35919.png,neutral,0,Woman,asian
30361,35920.png,happy,0,Man,white
30362,35921.png,happy,0,Woman,asian
30363,35922.png,happy,0,Man,white
30364,35923.png,neutral,0,Man,asian
30365,35924.png,neutral,0,Man,middle eastern
30366,35925.png,happy,1,Man,white
30367,35926.png,angry,0,Woman,asian
30368,35927.png,neutral,1,Man,latino hispanic
30369,35928.png,happy,0,Man,white
30370,35929.png,neutral,0,Man,asian
30371,35930.png,happy,0,Woman,asian
30372,35931.png,neutral,0,Man,white
30373,35932.png,happy,1,Man,latino hispanic
30374,35933.png,happy,0,Man,white
30375,35934.png,sad,0,Woman,latino hispanic
30376,35935.png,neutral,0,Man,white
30377,35936.png,angry,0,Man,latino hispanic
30378,35937.png,happy,0,Woman,latino hispanic
30379,35938.png,happy,1,Man,latino hispanic
30380,35939.png,happy,1,Man,asian
30381,35940.png,neutral,0,Woman,latino hispanic
30382,35941.png,happy,0,Woman,latino hispanic
30383,35942.png,happy,0,Woman,white
30384,35943.png,neutral,0,Man,white
30385,35944.png,happy,0,Woman,white
30386,35945.png,neutral,0,Man,white
30387,35946.png,neutral,0,Man,white
30388,35947.png,angry,0,Man,white
30389,35948.png,happy,1,Woman,white
30390,35949.png,angry,0,Man,asian
30391,35950.png,happy,1,Man,black
30392,35951.png,happy,1,Man,latino hispanic
30393,35952.png,happy,1,Man,asian
30394,35953.png,happy,0,Woman,white
30395,35954.png,sad,0,Man,white
30396,35955.png,neutral,0,Woman,white
30397,35956.png,happy,1,Man,white
30398,35957.png,neutral,0,Man,latino hispanic
30399,35958.png,happy,0,Man,black
30400,35959.png,neutral,0,Man,white
30401,35960.png,neutral,1,Man,asian
30402,35961.png,angry,0,Woman,white
30403,35962.png,happy,0,Man,white
30404,35963.png,neutral,0,Woman,black
30405,35964.png,neutral,0,Woman,white
30406,35965.png,neutral,0,Man,white
30407,35966.png,neutral,0,Woman,asian
30408,35967.png,happy,0,Woman,white
30409,35968.png,neutral,0,Man,white
30410,35969.png,surprise,0,Man,white
30411,35970.png,happy,0,Man,white
30412,35971.png,neutral,0,Man,white
30413,35972.png,happy,0,Man,asian
30414,35973.png,happy,0,Man,latino hispanic
30415,35974.png,sad,0,Man,white
30416,35975.png,angry,0,Woman,white
30417,35976.png,happy,0,Woman,asian
30418,35977.png,happy,0,Man,white
30419,35978.png,angry,0,Man,latino hispanic
30420,35979.png,happy,0,Man,white
30421,35980.png,happy,1,Man,white
30422,35981.png,neutral,1,Man,white
30423,35982.png,happy,0,Man,white
30424,35983.png,neutral,0,Woman,white
30425,35984.png,neutral,0,Man,white
30426,35985.png,angry,0,Man,white
30427,35986.png,happy,0,Man,white
30428,35987.png,neutral,0,Woman,white
30429,35988.png,sad,1,Man,white
30430,35989.png,neutral,0,Man,asian
30431,35990.png,happy,1,Man,asian
30432,35991.png,neutral,0,Man,white
30433,35992.png,neutral,1,Man,white
30434,35993.png,neutral,0,Man,white
30435,35994.png,angry,0,Woman,asian
30436,35995.png,happy,0,Man,white
30437,35996.png,happy,0,Man,white
30438,35997.png,surprise,0,Man,white
30439,35998.png,happy,0,Woman,white
30440,35999.png,neutral,1,Man,asian
30441,36000.png,happy,0,Woman,latino hispanic
30442,36001.png,happy,1,Man,asian
30443,36002.png,happy,0,Man,white
30444,36003.png,happy,1,Man,white
30445,36004.png,happy,0,Woman,latino hispanic
30446,36005.png,neutral,0,Man,white
30447,36006.png,happy,0,Man,indian
30448,36007.png,happy,0,Man,white
30449,36008.png,happy,1,Man,middle eastern
30450,36009.png,neutral,0,Woman,latino hispanic
30451,36010.png,happy,0,Man,latino hispanic
30452,36011.png,happy,0,Man,asian
30453,36012.png,neutral,1,Man,white
30454,36013.png,happy,0,Woman,white
30455,36014.png,happy,0,Man,white
30456,36015.png,happy,0,Man,black
30457,36016.png,happy,1,Man,latino hispanic
30458,36017.png,neutral,0,Man,middle eastern
30459,36018.png,angry,0,Woman,white
30460,36019.png,surprise,0,Woman,white
30461,36020.png,angry,0,Man,white
30462,36021.png,neutral,1,Man,white
30463,36022.png,happy,0,Man,white
30464,36023.png,angry,1,Man,white
30465,36024.png,neutral,0,Man,asian
30466,36025.png,neutral,0,Woman,latino hispanic
30467,36026.png,happy,0,Man,asian
30468,36027.png,neutral,1,Man,latino hispanic
30469,36028.png,happy,0,Man,white
30470,36029.png,neutral,0,Man,white
30471,36030.png,angry,0,Man,asian
30472,36031.png,happy,0,Man,asian
30473,36032.png,happy,0,Woman,asian
30474,36033.png,happy,0,Man,white
30475,36034.png,happy,0,Man,middle eastern
30476,36035.png,neutral,0,Man,white
30477,36036.png,happy,0,Man,asian
30478,36037.png,happy,1,Man,white
30479,36038.png,happy,1,Woman,white
30480,36039.png,neutral,0,Woman,white
30481,36040.png,neutral,0,Man,middle eastern
30482,36041.png,happy,0,Woman,asian
30483,36042.png,happy,0,Woman,white
30484,36043.png,angry,0,Man,white
30485,36044.png,neutral,0,Woman,white
30486,36045.png,happy,0,Woman,asian
30487,36046.png,happy,0,Woman,asian
30488,36047.png,happy,0,Man,asian
30489,36048.png,happy,0,Woman,latino hispanic
30490,36049.png,neutral,0,Woman,white
30491,36050.png,neutral,0,Man,white
30492,36051.png,neutral,0,Man,white
30493,36052.png,neutral,1,Man,white
30494,36053.png,angry,0,Woman,white
30495,36054.png,happy,1,Man,middle eastern
30496,36055.png,happy,0,Woman,latino hispanic
30497,36056.png,happy,0,Woman,asian
30498,36057.png,happy,0,Man,white
30499,36058.png,happy,0,Man,black
30500,36059.png,happy,1,Woman,white
30501,36060.png,neutral,0,Woman,asian
30502,36061.png,neutral,0,Man,latino hispanic
30503,36062.png,neutral,0,Woman,latino hispanic
30504,36063.png,neutral,0,Man,white
30505,36064.png,happy,0,Man,asian
30506,36065.png,happy,0,Man,white
30507,36066.png,happy,0,Man,asian
30508,36067.png,happy,0,Man,white
30509,36068.png,angry,1,Woman,white
30510,36069.png,happy,1,Man,middle eastern
30511,36070.png,happy,0,Woman,white
30512,36071.png,neutral,1,Woman,latino hispanic
30513,36072.png,happy,1,Man,black
30514,36073.png,happy,0,Man,white
30515,36074.png,happy,0,Man,white
30516,36075.png,happy,0,Woman,asian
30517,36076.png,happy,0,Woman,white
30518,36077.png,surprise,0,Woman,white
30519,36078.png,happy,0,Woman,white
30520,36079.png,happy,1,Man,white
30521,36080.png,happy,0,Woman,white
30522,36081.png,happy,0,Man,white
30523,36082.png,neutral,1,Man,white
30524,36083.png,happy,1,Man,white
30525,36084.png,happy,0,Man,white
30526,36085.png,happy,1,Man,asian
30527,36086.png,happy,0,Man,asian
30528,36087.png,happy,1,Man,white
30529,36088.png,surprise,1,Man,white
30530,36089.png,happy,0,Man,asian
30531,36090.png,happy,1,Man,white
30532,36091.png,happy,0,Woman,asian
30533,36092.png,happy,0,Woman,white
30534,36093.png,neutral,1,Woman,black
30535,36094.png,happy,1,Man,white
30536,36095.png,happy,0,Man,white
30537,36096.png,neutral,0,Woman,white
30538,36097.png,happy,0,Woman,white
30539,36098.png,neutral,0,Woman,asian
30540,36099.png,happy,0,Woman,white
30541,36100.png,happy,0,Man,white
30542,36101.png,happy,0,Man,white
30543,36102.png,happy,0,Man,latino hispanic
30544,36103.png,angry,0,Man,white
30545,36104.png,happy,0,Woman,asian
30546,36105.png,happy,0,Man,white
30547,36106.png,neutral,0,Man,asian
30548,36107.png,happy,0,Woman,white
30549,36108.png,happy,1,Man,white
30550,36109.png,neutral,1,Man,asian
30551,36110.png,happy,0,Woman,black
30552,36111.png,neutral,0,Man,asian
30553,36112.png,neutral,0,Man,white
30554,36113.png,happy,0,Woman,white
30555,36114.png,happy,1,Man,black
30556,36115.png,neutral,0,Woman,white
30557,36116.png,happy,0,Man,white
30558,36117.png,neutral,0,Man,latino hispanic
30559,36118.png,happy,0,Woman,white
30560,36119.png,happy,0,Man,white
30561,36120.png,neutral,1,Woman,asian
30562,36121.png,happy,0,Man,asian
30563,36122.png,happy,0,Woman,white
30564,36123.png,neutral,0,Man,white
30565,36124.png,fear,1,Man,middle eastern
30566,36125.png,neutral,1,Woman,white
30567,36126.png,happy,0,Woman,asian
30568,36127.png,happy,1,Man,white
30569,36128.png,happy,0,Woman,white
30570,36129.png,happy,0,Woman,white
30571,36130.png,happy,1,Man,asian
30572,36131.png,happy,0,Woman,latino hispanic
30573,36132.png,happy,0,Man,white
30574,36133.png,happy,0,Man,white
30575,36134.png,happy,0,Man,black
30576,36135.png,happy,1,Man,asian
30577,36136.png,fear,0,Man,white
30578,36137.png,neutral,0,Man,white
30579,36138.png,neutral,1,Man,white
30580,36139.png,happy,0,Woman,asian
30581,36140.png,neutral,0,Man,white
30582,36141.png,happy,1,Man,white
30583,36142.png,happy,1,Man,white
30584,36143.png,happy,0,Woman,white
30585,36144.png,happy,0,Woman,asian
30586,36145.png,neutral,0,Man,asian
30587,36146.png,happy,0,Man,white
30588,36147.png,happy,1,Man,white
30589,36148.png,happy,0,Man,asian
30590,36149.png,happy,0,Man,white
30591,36150.png,happy,1,Woman,asian
30592,36151.png,happy,0,Man,latino hispanic
30593,36152.png,happy,0,Woman,asian
30594,36153.png,angry,1,Man,white
30595,36154.png,happy,1,Man,white
30596,36155.png,happy,1,Man,white
30597,36156.png,happy,0,Woman,asian
30598,36157.png,angry,1,Man,middle eastern
30599,36158.png,happy,1,Woman,white
30600,36159.png,happy,0,Man,white
30601,36160.png,happy,1,Woman,indian
30602,36161.png,neutral,1,Man,indian
30603,36162.png,neutral,0,Man,latino hispanic
30604,36163.png,happy,0,Man,white
30605,36164.png,happy,0,Woman,latino hispanic
30606,36165.png,happy,0,Man,white
30607,36166.png,neutral,1,Woman,white
30608,36167.png,happy,0,Man,asian
30609,36168.png,neutral,1,Man,white
30610,36169.png,neutral,0,Woman,asian
30611,36170.png,neutral,1,Man,asian
30612,36171.png,happy,1,Man,latino hispanic
30613,36172.png,happy,1,Man,white
30614,36173.png,surprise,0,Woman,white
30615,36174.png,happy,1,Man,white
30616,36175.png,happy,0,Woman,white
30617,36176.png,happy,0,Woman,asian
30618,36177.png,happy,1,Man,indian
30619,36178.png,neutral,0,Woman,asian
30620,36179.png,happy,1,Man,asian
30621,36180.png,happy,0,Man,white
30622,36181.png,neutral,0,Man,asian
30623,36182.png,happy,1,Man,asian
30624,36183.png,happy,0,Woman,white
30625,36184.png,happy,0,Woman,asian
30626,36185.png,happy,1,Man,middle eastern
30627,36186.png,happy,0,Man,white
30628,36187.png,happy,0,Man,white
30629,36188.png,happy,0,Man,white
30630,36189.png,happy,0,Man,middle eastern
30631,36190.png,neutral,0,Man,asian
30632,36191.png,angry,1,Man,white
30633,36192.png,happy,1,Man,white
30634,36193.png,happy,1,Man,latino hispanic
30635,36194.png,happy,1,Man,middle eastern
30636,36195.png,happy,0,Woman,white
30637,36196.png,neutral,1,Man,asian
30638,36197.png,happy,0,Man,asian
30639,36198.png,happy,0,Man,white
30640,36199.png,angry,0,Man,white
30641,36200.png,happy,0,Woman,white
30642,36201.png,fear,1,Man,white
30643,36202.png,happy,0,Man,asian
30644,36203.png,neutral,0,Woman,asian
30645,36204.png,happy,1,Woman,latino hispanic
30646,36205.png,happy,0,Man,asian
30647,36206.png,neutral,0,Man,middle eastern
30648,36207.png,neutral,1,Man,white
30649,36208.png,happy,0,Woman,white
30650,36209.png,happy,0,Man,asian
30651,36210.png,angry,1,Man,latino hispanic
30652,36211.png,happy,1,Man,middle eastern
30653,36212.png,happy,0,Man,white
30654,36213.png,happy,0,Woman,white
30655,36214.png,happy,0,Man,white
30656,36215.png,neutral,1,Man,latino hispanic
30657,36216.png,happy,0,Man,white
30658,36217.png,neutral,0,Woman,asian
30659,36218.png,happy,0,Man,black
30660,36219.png,neutral,0,Woman,white
30661,36220.png,sad,0,Man,white
30662,36221.png,neutral,0,Woman,white
30663,36222.png,happy,0,Woman,asian
30664,36223.png,happy,0,Woman,white
30665,36224.png,happy,1,Man,white
30666,36225.png,neutral,0,Man,middle eastern
30667,36226.png,sad,0,Man,white
30668,36227.png,angry,0,Man,asian
30669,36228.png,happy,0,Woman,white
30670,36229.png,neutral,0,Woman,asian
30671,36230.png,neutral,0,Man,latino hispanic
30672,36231.png,angry,0,Woman,latino hispanic
30673,36232.png,happy,1,Woman,asian
30674,36233.png,happy,0,Man,asian
30675,36234.png,surprise,1,Man,asian
30676,36235.png,sad,0,Woman,white
30677,36236.png,neutral,0,Man,asian
30678,36237.png,happy,0,Man,asian
30679,36238.png,neutral,0,Man,latino hispanic
30680,36239.png,angry,0,Man,latino hispanic
30681,36240.png,happy,0,Man,white
30682,36241.png,happy,0,Man,white
30683,36242.png,neutral,0,Man,latino hispanic
30684,36243.png,angry,1,Man,white
30685,36244.png,happy,1,Woman,white
30686,36245.png,happy,1,Man,white
30687,36246.png,happy,0,Man,white
30688,36247.png,neutral,1,Man,white
30689,36248.png,happy,1,Woman,white
30690,36249.png,happy,1,Man,white
30691,36250.png,happy,0,Man,asian
30692,36251.png,neutral,0,Man,black
30693,36252.png,neutral,0,Man,asian
30694,36253.png,neutral,1,Woman,white
30695,36254.png,angry,0,Man,asian
30696,36255.png,neutral,1,Man,indian
30697,36256.png,neutral,0,Man,latino hispanic
30698,36257.png,surprise,0,Woman,white
30699,36258.png,happy,0,Man,white
30700,36259.png,happy,0,Man,white
30701,36260.png,neutral,0,Woman,white
30702,36261.png,neutral,0,Woman,asian
30703,36262.png,neutral,0,Man,white
30704,36263.png,happy,0,Man,asian
30705,36264.png,angry,1,Man,latino hispanic
30706,36265.png,happy,0,Man,asian
30707,36266.png,happy,1,Man,white
30708,36267.png,happy,0,Woman,asian
30709,36268.png,neutral,0,Woman,latino hispanic
30710,36269.png,happy,0,Woman,asian
30711,36270.png,happy,1,Man,white
30712,36271.png,happy,0,Woman,asian
30713,36272.png,happy,0,Woman,white
30714,36273.png,happy,0,Man,latino hispanic
30715,36274.png,happy,1,Man,latino hispanic
30716,36275.png,happy,1,Woman,black
30717,36276.png,happy,1,Woman,latino hispanic
30718,36277.png,happy,0,Woman,white
30719,36278.png,happy,1,Man,middle eastern
30720,36279.png,happy,1,Man,white
30721,36280.png,happy,1,Man,black
30722,36281.png,happy,1,Man,white
30723,36282.png,happy,0,Man,white
30724,36283.png,happy,0,Woman,latino hispanic
30725,36284.png,happy,0,Man,white
30726,36285.png,happy,0,Man,white
30727,36286.png,happy,0,Woman,white
30728,36287.png,happy,0,Woman,white
30729,36288.png,neutral,0,Man,asian
30730,36289.png,happy,0,Man,white
30731,36290.png,neutral,1,Man,white
30732,36291.png,angry,1,Man,latino hispanic
30733,36292.png,happy,0,Woman,white
30734,36293.png,happy,1,Woman,asian
30735,36294.png,happy,0,Man,white
30736,36295.png,happy,0,Man,latino hispanic
30737,36296.png,happy,0,Man,white
30738,36297.png,happy,0,Woman,latino hispanic
30739,36298.png,neutral,0,Man,asian
30740,36299.png,happy,1,Woman,latino hispanic
30741,36300.png,happy,1,Woman,asian
30742,36301.png,happy,0,Man,middle eastern
30743,36302.png,happy,0,Man,asian
30744,36303.png,happy,0,Man,white
30745,36304.png,neutral,0,Man,white
30746,36305.png,neutral,0,Man,white
30747,36306.png,happy,0,Man,middle eastern
30748,36307.png,happy,0,Woman,white
30749,36308.png,neutral,1,Man,black
30750,36309.png,happy,0,Man,white
30751,36310.png,happy,0,Woman,white
30752,36311.png,happy,0,Woman,asian
30753,36312.png,neutral,0,Man,asian
30754,36313.png,happy,0,Woman,white
30755,36314.png,happy,0,Woman,white
30756,36315.png,happy,0,Man,latino hispanic
30757,36316.png,neutral,1,Man,white
30758,36317.png,happy,0,Man,asian
30759,36318.png,sad,1,Man,black
30760,36319.png,neutral,1,Woman,asian
30761,36320.png,neutral,0,Man,latino hispanic
30762,36321.png,happy,0,Woman,asian
30763,36322.png,happy,0,Man,middle eastern
30764,36323.png,neutral,0,Man,white
30765,36324.png,angry,0,Woman,black
30766,36325.png,happy,0,Man,asian
30767,36326.png,happy,0,Woman,asian
30768,36327.png,happy,0,Woman,white
30769,36328.png,happy,0,Woman,white
30770,36329.png,happy,1,Man,white
30771,36330.png,fear,1,Man,white
30772,36331.png,happy,0,Man,white
30773,36332.png,neutral,0,Man,white
30774,36333.png,happy,1,Man,white
30775,36334.png,happy,1,Man,latino hispanic
30776,36335.png,angry,0,Woman,white
30777,36336.png,happy,0,Man,white
30778,36337.png,happy,1,Man,white
30779,36338.png,happy,0,Woman,latino hispanic
30780,36339.png,happy,0,Woman,white
30781,36340.png,neutral,1,Man,white
30782,36341.png,happy,0,Man,white
30783,36342.png,happy,0,Man,middle eastern
30784,36343.png,happy,0,Woman,white
30785,36344.png,angry,1,Woman,white
30786,36345.png,happy,0,Woman,white
30787,36346.png,happy,0,Man,white
30788,36347.png,happy,1,Man,white
30789,36348.png,happy,1,Woman,indian
30790,36349.png,happy,0,Woman,white
30791,36350.png,surprise,0,Man,black
30792,36351.png,happy,0,Man,white
30793,36352.png,neutral,1,Man,white
30794,36353.png,neutral,0,Man,white
30795,36354.png,happy,0,Man,white
30796,36355.png,happy,1,Man,white
30797,36356.png,sad,0,Woman,asian
30798,36357.png,happy,1,Man,asian
30799,36358.png,happy,1,Woman,white
30800,36359.png,happy,0,Woman,asian
30801,36360.png,happy,1,Man,middle eastern
30802,36361.png,neutral,1,Man,middle eastern
30803,36362.png,neutral,1,Woman,white
30804,36363.png,surprise,0,Man,black
30805,36364.png,happy,0,Man,middle eastern
30806,36365.png,happy,0,Woman,asian
30807,36366.png,happy,0,Woman,latino hispanic
30808,36367.png,happy,0,Man,white
